id,tid_not_to_be_used,airline,tag,tweet
7093,512055179987128320,United,dM}c5i95_Wot,@MissGinaDarling @united bad luck?
7143,512137404400943104,SouthWest,dM}c5i95_Wot,@SouthwestAir There are a group of us stuck sleeping overnight in BWI due to poor customer service. #southwestcharlottehorror
7217,512274308052582400,American,dM}c5i95_Wot,"@AmericanAir It's now been 1 month since the flight cancellation and 2 weeks since I contacted you and still no response, but for twitter."
7231,512284158379298816,SouthWest,dM}c5i95_Wot,killing time in air between Houston to Boston on @southwestair #luv http://t.co/Zdaquzo6qL
7270,512314480639107072,SouthWest,dM}c5i95_Wot,Just got cheated by @SouthwestAir My dad's been their customer for over 30 yrs &amp; they could care less.Lost $1K b/c of the merge w/ @AirTran
7296,512335965235707904,JetBlue,dM}c5i95_Wot,Hey @jetblue your baggage handlers tore up my husbands suitcase and damaged his GPS today. Who do we contact about this? #TheHELL #flight63
7317,512356138768027648,American,dM}c5i95_Wot,@AmericanAir sucks sucks sucks .  0 for 2 with this airline.  Never again.  And I'm canceling preferred status with @USAirways
7346,512381059842187264,Delta,dM}c5i95_Wot,@DeltaAssist @Gogo so ridiculous. I can tweet but I can't download an app? $5 tweet apparently.
7429,512494935887851520,SouthWest,dM}c5i95_Wot,"Lack of planning @flyLAXairport keeps us on the Tarmac for &lt;1.5 hrs. Not @SouthwestAir fault, but we're not allowed to get up."
7474,512586637725822976,SouthWest,dM}c5i95_Wot,@SouthwestAir  Looks like on-line check in on airtran is not working - any status on this?
7494,512601589375594496,Delta,dM}c5i95_Wot,@DeltaAssist I'm delayed on flight 871 in JAN to ATL. I'm about to miss flight 1555 to LAX. Can you help?
7511,512610500404715520,United,dM}c5i95_Wot,"@gwatsky @united @USAirways @SwissportBE \lost\"""
7531,512618560947224576,American,dM}c5i95_Wot,About to depart #DFW on @AmericanAir first passenger flight on a new A320s.  Delayed due to missing medical kit on board.  #getittogetherAA
7588,512644586549039104,SouthWest,dM}c5i95_Wot,"Apparently @SouthwestAir expects customers to be experts their policies, bc employees can and do lie and the customer is on the hook."
7854,512759256806719488,Delta,dM}c5i95_Wot,@DeltaAssist ... how do you let on more passengers than seats? Of course the flight was already delayed so icing on the cake
7874,512768324166352896,SouthWest,dM}c5i95_Wot,@SouthwestAir what's more irritating is we could have departed on-time if boarding process went smoother. Unfortunately this is common issue
7904,512782587794710528,American,dM}c5i95_Wot,#AmericanAirlines having a tough night. Both planes going to Miami from DFW are broken :(  New planes and still problems @AmericanAir
7928,512794169438257152,American,dM}c5i95_Wot,@PHX waiting for our @AmericanAir that's delayed 3 hrs bc clerk says that flying an empty plane is bad for biz #AA #notgladtobehere
7932,512797651666870272,SouthWest,dM}c5i95_Wot,"@SouthwestAir please get it together. First plane, engine problems. Second plane, too much gas? What's gonna happen with the third?"
7942,512805007817588736,SouthWest,dM}c5i95_Wot,"@SouthwestAir what flights? 8,000people waiting in line? it's time for someone to take charge..no one will fly SW again if you don't help."
7972,512843903499005952,JetBlue,dM}c5i95_Wot,@JetBlue my luggage is lost! #pleasehelpinSMF
8047,512969307438190592,JetBlue,dM}c5i95_Wot,@JetBlue your terrible service at every step of the way has cost us thousands and forced us to miss a wedding we've waited two years for
8061,512975649636892672,Delta,dM}c5i95_Wot,@DeltaAssist worst reason for a delay pilot 1:40 late. For a 6 am flight.  Says delta never sent transportation 1100 flight
8080,512984063830159360,American,dM}c5i95_Wot,@AmericanAir i think all has been taken care of but i'm still very upset that the first flight of the day was bout 2 hours late. (AA #4225)
8081,512984957372092416,United,dM}c5i95_Wot,"Someone remind why I keep flying @united ? Terrible service, moving seats w/o telling, paying prem seats for a plane w/o it, no wifi #fail"
8094,512988974605164544,American,dM}c5i95_Wot,Flew @delta for 120k miles so far this season without a single delay. Tried @AmericanAir ONCE today and sure enough....DELAYED.
8143,513029054472388608,VirginAmerica,dM}c5i95_Wot,This is the first time Ive ever had a delayed flight from @VirginAmerica - 3 hours. Hope I dont get stuck at EWR.  Happy Friday ;/
8162,513037836816498688,United,dM}c5i95_Wot,@united @AniMiaOfficial  this attitude is why they rank so High in customer complaints..
8177,513045646014558208,JetBlue,dM}c5i95_Wot,Airlines should enforce the 2 carryon rule. Sucks finding space already. Boo @JetBlue #crosscountry flight. #beingtall #flying
8195,513058885637505024,SouthWest,dM}c5i95_Wot,@SouthwestAir @DesiProduction worst airline ever. #southworst
8206,513067841206358016,American,dM}c5i95_Wot,32 minutes through security at #MCO #OrlandoInternationalAirport holding at @AmericanAir 1st class boarding pass. #unacceptable #awful
8271,513096380001165312,SouthWest,dM}c5i95_Wot,Extremely unhappy with @SouthwestAir! It seems like every time I choose this airline there's a delay!!!
8324,513119389265035264,United,dM}c5i95_Wot,It's just not a @united airlines flight unless we're delayed at least an hour.  Don't offer connections under 2 hrs if you can't deliver!
8354,513141712571473920,Delta,dM}c5i95_Wot,@Team_Barrowman @DeltaAssist  I used to work for DL ... Augusta call center ... They don't lie but sometimes they just don't reveal all
8413,513178143298166784,American,dM}c5i95_Wot,"@AmericanAir K so paid $50 to check 2 bags from TUS to IND, lost.  With 2 hour layover.  2 trips on AA in 90d,bags lost both times #fail"
8445,513218112280203264,Delta,dM}c5i95_Wot,"\@Team_Barrowman: I have made my flight to Saskatoon as it was delayed also. @DeltaAssist  jb\"" JB in Saskatoon? Go Prairies!"""
8490,513311903838650368,United,dM}c5i95_Wot,The best and worst airlines - @Virgin @united  http://t.co/nzaSzn75p9
8494,513316271065399296,United,dM}c5i95_Wot,@united yes and had to call from our hotel (costing us a fortune and ruining our evening) only to be told our flight time changed by 5 mins.
8499,513320578162253824,American,dM}c5i95_Wot,First flight of the day and another older and grubby never wiped down seat nor surfaces #aa2302 @AmericanAir #dfw http://t.co/1AW8ElMBY0
8624,513419705953292288,VirginAmerica,dM}c5i95_Wot,"Such a great flight to #philly on @VirginAmerica , 30 min early but last time, sucks, #changeyourmind   Flying here won't be the same"
8639,513432439746617344,American,dM}c5i95_Wot,shame that there was no help given for me to pay to upgrade my @AmericanAir seats to biz as last b'day treat for hubby :-( #disappointed
8691,513475487264686080,American,dM}c5i95_Wot,Never heard this before. @AmericanAir the plane has so many blankets that passengers cannot bring in their carry-ons #AA980 DFW LIM LoL
8740,513572983315914752,VirginAmerica,dM}c5i95_Wot,@VirginAmerica your boarding process is stuck in 1999.  You don't board window seats last. Makes boarding process take forever. #fail
8802,513687664886034432,VirginAmerica,dM}c5i95_Wot,@VirginAmerica the disconnection between your call service and airport employes is appalling. It's like being stuck in limbo.
8810,513692285796880384,American,dM}c5i95_Wot,"@AmericanAir you need to teach your employees how to be a little less rude, bumped into me 4 separate times and didn't apologize..assholes"
8904,513747827080851456,American,dM}c5i95_Wot,#sigh I see @USAirways service level has dropped down to that of @AmericanAir. One person checking in folks in 1st class. And she's slow.
8945,513775459960504320,United,dM}c5i95_Wot,Hey @united you have every piece of my contact info but can't tell me my plane is 2 hrs late?
8996,513797169514811392,VirginAmerica,dM}c5i95_Wot,"Hey @virginamerica welcome to the \you suck\"" club. 2.5 hour delay &amp; no notification"
9013,513804705542451200,JetBlue,dM}c5i95_Wot,"@JetBlue Delay was counteracted by the friendly, comical captain. Great customer service, JB!"
9028,513809901546905600,Delta,dM}c5i95_Wot,@DeltaAssist my flight dl8477 has been cancelled. I think my reservation for af84 is still valid but I now have no flight to paris. Help
9029,513809994824048640,United,dM}c5i95_Wot,@united I'm disappointed
9055,513819294107725824,American,dM}c5i95_Wot,.@AmericanAir it feels like they forgot we were coming to Columbus.  Waiting on gate for ten minutes.
9090,513832860810485760,JetBlue,dM}c5i95_Wot,@JetBlue wrong. charade to count shutting the door as on time. stop it. it's annoying.
9091,513833199873822720,American,dM}c5i95_Wot,@AmericanAir flight crew says bad weather at ORD is reason to sit on runway for 40 minutes. The Internet in my pocket says that's a lie.
9231,513909524148015104,American,dM}c5i95_Wot,@AmericanAir It is now 14 days and no call from cust service. We tried to book the dog online later n no response! Unprofessional! #fail
9233,513910864605622272,American,dM}c5i95_Wot,@AmericanAir When I landed... No info yet. Had a short connection in Miami. Didn't help that the pilot left the gate early to sit on tarmac
9264,513991408496422912,United,dM}c5i95_Wot,@united 5725 delayed due late crew but no explanation to when we go. Connection at risk. Help.
9278,514015008871550976,United,dM}c5i95_Wot,"Think twice before choosing @united Airlines. No ethics, tricky, misleading and irresponsible service @CBSNews"
9310,514047377565843456,American,dM}c5i95_Wot,@AmericanAir Stuck on the Tarmac at PIT. Get us out of here! or turn on the AC.
9336,514066068147830784,VirginAmerica,dM}c5i95_Wot,1st time on @VirginAmerica &amp; in the worst seat. Tell us what seats dont recline before we are on the plane! #4hoursofhell #nosleep
9366,514087409605435392,United,dM}c5i95_Wot,"@united Care sucks. I ask for a supervisor &amp; they pass me to vm. Further, they misled me to charge twice the cost of a ticket when upgraded."
9477,514140652443951104,American,dM}c5i95_Wot,"@AmericanAir at a small pub in Katterbach, Germany where my husband &amp; I were stationed for 3 years! Miss that place! #milesmonday"
9539,514171518113550336,United,dM}c5i95_Wot,@cnimbus not too bad since I am a 1k on @united ..... only $125
9565,514180341586595840,SouthWest,dM}c5i95_Wot,@SouthwestAir Stuck at LAS and you just sent a plane with an empty seat on to SFO without me. Why is it $200 to go on standby?
9576,514185394989334528,American,dM}c5i95_Wot,"@AmericanAir BF tvl'd on #3093 2day. When he got home, sum 1 in CHI rifled thru luggage, opened an UNOPENED BIG bag of crab chips! RUDE!"
9622,514193548057788416,SouthWest,dM}c5i95_Wot,We flew to @jamaica on @SouthwestAir and several items were stolen from our check bags on the way back!!! What the hell @SouthwestAir ugh!!
9631,514197098439651328,JetBlue,dM}c5i95_Wot,"@JetBlue, I was so happy coming here but why is my flight back home delayed???  #fail"
9667,514216868039913472,VirginAmerica,dM}c5i95_Wot,Yet another 1.5hr @VirginAmerica delay to sfo from lax. Time to seriously consider @isurftheskies surf air..
9671,514219273678770176,SouthWest,dM}c5i95_Wot,"@SouthwestAir is the BEST. Because of a flight delay, they offered $25 vouchers to anyone who would tell a joke. Guess who got it?!?!"
9679,514222805664026624,SouthWest,dM}c5i95_Wot,Cheating on @SouthwestAir with @united the day after Christmas because they have more flights to MCO... Forgive me?
9714,514239553306382336,American,dM}c5i95_Wot,@WeeklyChris @AmericanAir you just have the worst of luck lol
9960,514475523787849728,AlaskaAir,dM}c5i95_Wot,"Middle of a tuesday, and the @AlaskaAir customer service line has had me waiting on hold for 20 minutes now. #nothappy"
9983,514490222034169856,United,dM}c5i95_Wot,@united I was not able to purchase wifi b/c it did was broken. Major complaint is seat size. Ridiculous! Truly a cattle car!
9991,514496880425070592,American,dM}c5i95_Wot,".@peaster I reached out to @AmericanAir media line but no response. seeking interview w you re beacon deployments, how can I get in touch?"
9994,514499750515986432,SouthWest,dM}c5i95_Wot,You cause me so much stress @SouthwestAir
10008,514506749785939968,United,dM}c5i95_Wot,"@united very disappointed on airline attendant service &amp; childish behavior on fly 427 this morning to Denver. Have the name, if you want"
10058,514542911233732608,SouthWest,dM}c5i95_Wot,"After having to sit next to drunk people on the first flight and losing my luggage, officially never flying @SouthwestAir again."
10154,514615032965902336,AlaskaAir,dM}c5i95_Wot,"@AlaskaAir if I am missing some medication from my checked baggage,  how would I go about reporting it?"
10176,514638346547908608,American,dM}c5i95_Wot,Everything was running smooth on @AmericanAir except our 1st officer is late so we all have to stay in our seats at the terminal for 20mins
10181,514650489544507392,United,dM}c5i95_Wot,@united your rules of carriage not allowing a name change or refund are so outdated it's embarrassing! Customer lost here as you've cost me
10248,514788353179660288,American,dM}c5i95_Wot,Glad I'm not the only one that is upset about #AAjunkfood http://t.co/82qIFL5YwN @AmericanAir @FlyerTalk #1stworldproblems
10300,514820933983674368,JetBlue,dM}c5i95_Wot,"We've had #CEA14 nominations from the @CitibikeNYC, @MetLife, @JetBlue &amp; @Sephora - can't wait to see more! http://t.co/hUXR7jDwvj"
10310,514825009726881792,AlaskaAir,dM}c5i95_Wot,"Since I say lots of nice things about @AlaskaAir, I should also point out that their $125 change fee is ridiculous."
10317,514828543554256896,United,dM}c5i95_Wot,Still waiting for my lost luggage from my @united LaGuardia flight yesterday: urg!
10339,514839477861109760,JetBlue,dM}c5i95_Wot,"Flight got canceled. Had to go to laguardia, and fly to Tampa. Not cool, @JetBlue"
